id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class
552494270,wastedsundays,10.0,229.0,13.0,39.0,0.0,1.0,27.949564180620996,20-29,420.0,4.0,0,1,1,1.0,0.0,1.0,8.0,4.459016393442623,0.0,0.0,0.0,0.0,0,614,5.875131382127692E-5,0.0,2.7585445E-5,330
510938208,CheSsieZ,10.0,4275.0,322.0,308.0,0.0,2013.0,44.43470204681017,40-49,721.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,615,5.875131382127692E-5,0.0,0.0,394
274185412,placido97,10.0,2170.0,76.0,80.0,0.0,101.0,39.507091175302776,30-39,625.0,5.0,1,1,2,2.0,1.0,1.0,1.0,1.0,0.0,2.7633215974747286E-4,0.0,0.0,236,608,3.916480675807436E-4,5.4100845E-5,5.517089E-5,395
268602677,OtayRanchTweets,10.0,7765.0,968.0,1048.0,30.0,49.0,50.02134291482326,50-59,726.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,616,5.875131382127692E-5,0.0,0.0,396
190016827,ndpmcgill,10.0,167.0,99.0,44.0,5.0,0.0,40.00033568741629,40-49,501.0,3.0,7,2,9,9.0,7.0,2.0,9.0,4.466755319148936,359.0637543918293,0.012600904150147474,0.041666666666666664,0.071428575,0,59,2.4203016177550438E-4,2.1640338E-4,2.2068356E-4,320
147406418,renatamtzh,10.0,9419.0,657.0,310.0,0.0,190.0,44.75863114064791,40-49,739.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,617,5.875131382127692E-5,0.0,0.0,397
10229,RobCottingham,10.0,19240.0,5760.0,3068.0,517.0,591.0,66.95630162468453,60-69,770.0,7.0,36,26,62,62.0,36.0,26.0,7.0,3.243794326241135,13406.530313104904,0.16428455619908477,0.048651507139079855,0.13623188,0,59,0.00100015512835474,0.0010008656,0.0010206616,330
461555430,mikeoscarkilo,10.0,618.0,35.0,119.0,0.0,3.0,23.564837292490772,20-29,500.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,618,5.875131382127692E-5,0.0,0.0,398
100300239,JonWiseman,10.0,23564.0,430.0,327.0,2.0,307.0,56.86787031941004,50-59,763.0,8.0,4,4,8,8.0,4.0,4.0,8.0,4.102836879432624,598.9302780812121,0.010125654387199106,0.03571428571428571,0.2,0,59,1.8665110710647072E-4,1.352521E-4,1.3792723E-4,47
1272293930,Civitatem_Civis,10.0,7.0,2.0,30.0,0.0,1.0,24.36806679805631,20-29,317.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6454545,0,619,5.875131382127692E-5,0.0,0.0,399
39040737,KnorthernKnight,10.0,25607.0,1595.0,2001.0,72.0,142.0,54.64656959728835,50-59,785.0,8.0,8,10,18,18.0,8.0,10.0,7.0,3.350177304964539,720.5441257858913,0.03233079886517431,0.032679738562091505,0.14545454,0,59,1.8241280308274358E-4,2.434538E-4,2.48269E-4,446
294031719,MRXblogs,10.0,13590.0,824.0,3.0,60.0,0.0,46.35348394740423,40-49,713.0,3.0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.008620992165459182,0.0,0.5,0,37,8.122981717148212E-5,5.4100845E-5,0.0,330
554476689,st3v3turn3r,10.0,2109.0,221.0,265.0,7.0,29.0,46.70698039130954,40-49,658.0,6.0,15,16,31,31.0,15.0,16.0,7.0,3.4756205673758864,639.5755079517706,0.04952854085885682,0.0913978494623656,0.4509804,0,59,3.89714143673464E-4,4.3280676E-4,4.4136713E-4,320
46956207,paulchislett,10.0,8817.0,650.0,1707.0,23.0,7.0,44.023764265270934,40-49,671.0,7.0,14,31,45,45.0,14.0,31.0,6.0,3.0416666666666665,7123.783024917679,0.05181222363186152,0.03434343434343434,0.09677419,0,59,3.24464784345133E-4,4.0575632E-4,4.137817E-4,320
269485235,ReverendBlair,10.0,17792.0,424.0,585.0,15.0,139.0,46.93073341043084,40-49,742.0,8.0,26,15,41,41.0,26.0,15.0,7.0,3.1733156028368796,7168.121453392455,0.09621193542310917,0.01768292682926829,0.04942529,0,59,4.5430343061850795E-4,7.303614E-4,7.4480707E-4,446
90783594,jbierm02,10.0,9214.0,435.0,401.0,7.0,37.0,47.8195178530878,40-49,688.0,7.0,38,41,79,79.0,38.0,41.0,6.0,2.792109929078014,17718.72317798782,0.2105441667640795,0.02661473547549497,0.15156795,0,59,6.417108850118525E-4,0.0010549665,0.0010758324,446
852174248,BrookedeWaal,10.0,439.0,75.0,172.0,0.0,441.0,32.20602682688447,30-39,464.0,4.0,1,3,4,4.0,1.0,3.0,9.0,5.670212765957447,10.441425131039393,3.107964549117885E-4,0.0,0.0,0,59,1.101774021032733E-4,5.4100845E-5,5.517089E-5,66
325022623,PrairieStorm2,10.0,16566.0,1143.0,1242.0,25.0,260.0,42.49933589774457,40-49,765.0,8.0,65,71,136,136.0,65.0,71.0,7.0,2.877659574468085,21183.085340193724,0.5842072553062387,0.038562091503267976,0.22926448,0,59,9.09298366680621E-4,0.0017853278,0.0018206395,66
387970645,rmfaris,10.0,10368.0,799.0,1718.0,35.0,112.0,40.561639808292355,40-49,755.0,8.0,25,42,67,67.0,25.0,42.0,7.0,2.88209219858156,14792.15734683561,0.14554862257340798,0.03889642695612845,0.14323467,0,59,4.656247504956538E-4,7.0331094E-4,7.172216E-4,330
74227540,johnnyfriesen,10.0,10726.0,977.0,1109.0,41.0,2.0,49.452676248898825,40-49,748.0,7.0,29,17,46,46.0,29.0,17.0,7.0,3.336436170212766,8630.669433410982,0.1222396641965956,0.058454106280193235,0.1420635,0,59,7.917845643565009E-4,8.1151264E-4,8.275634E-4,47
