Id,Label,Statuses Count,Followers Count,Friends Count,Listed Count,Favourites Count,Klout Score,Klout Score Bucket,Kred Influence,Kred Outreach,Eccentricity,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Local Clustering Coefficient,Clustering Coefficient,Component ID,Strongly-Connected ID,PageRank,Modularity Class,Authority,Hub,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,In-Degree,Out-Degree,Degree,Erdös Number
523556031,Brian_Pallister,134.0,712.0,321.0,15.0,4.0,43.771305678706064,40-49,640.0,3.0,7.0,3.541223404255319,4456.614826199852,0.056379889847092045,0.051587301587301584,0.10507246,0,110,1.6170594052749676E-4,77,5.951093E-4,6.068798E-4,28.0,21.0,7.0,21,7,28,3
24639266,LadySnarksalot,97635.0,1726.0,784.0,74.0,8851.0,56.214966332592226,50-59,827.0,10.0,7.0,3.3040780141843973,25352.098649371885,0.10172678113329026,0.019888991674375578,0.05965909,0,110,3.5750434108117055E-4,443,8.656135E-4,8.8273425E-4,47.0,31.0,16.0,31,16,47,3
45423472,JonnySopotiuk,3005.0,974.0,659.0,51.0,22.0,61.60484291118777,60-69,677.0,6.0,7.0,2.9601063829787235,33623.22869747772,0.10834426135518593,0.02,0.06941176,0,110,3.33948536913323E-4,463,9.1971434E-4,9.1031974E-4,75.0,33.0,42.0,33,42,75,3
1149562928,ProgCultureCan,84.0,162.0,1044.0,1.0,9.0,29.870536578508926,20-29,400.0,3.0,7.0,2.7180851063829787,40846.51495280936,0.052578050052764815,0.023535353535353534,0.06027306,0,110,1.418042113738149E-4,63,6.492101E-4,6.620507E-4,100.0,23.0,77.0,23,77,100,3
390225936,TheFalconer2011,3551.0,147.0,345.0,2.0,26.0,39.57072571077799,30-39,619.0,6.0,8.0,4.00354609929078,5546.504488155728,0.008289968702495674,0.00641025641025641,0.013888889,0,110,2.652747428636327E-4,101,2.1640338E-4,2.2068356E-4,13.0,7.0,6.0,7,6,13,3
16982873,VICTORIANICKERS,3397.0,280.0,355.0,9.0,3.0,53.81565806656146,50-59,673.0,6.0,8.0,3.8240248226950353,350.84510392832385,0.014668146378318146,0.07142857142857142,0.41666666,0,110,7.898032147444589E-5,445,1.0820169E-4,1.1034178E-4,7.0,3.0,4.0,3,4,7,4
319742258,RanaldH,121.0,1.0,6.0,0.0,0.0,11.063285783848436,10-19,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,105,252,4.766339181938244E-5,100,0.0,0.0,0.0,0.0,0.0,0,0,0,8
524730862,tabithatb,599.0,152.0,734.0,1.0,10.0,33.7962623316692,30-39,557.0,5.0,7.0,3.2486702127659575,18602.298302805877,0.027994341762386583,0.022108843537414966,0.0605042,0,110,3.182857362150027E-4,101,4.869076E-4,4.96538E-4,49.0,17.0,32.0,17,32,49,2
246305835,eco_images,3907.0,530.0,420.0,29.0,0.0,46.21852642498672,40-49,697.0,6.0,8.0,3.535904255319149,114.63856309374195,0.01831574833166216,0.0,0.0,0,110,7.692037967317524E-5,443,1.352521E-4,1.3792723E-4,7.0,4.0,3.0,4,3,7,4
15235516,Leenes,232.0,85.0,369.0,0.0,14.0,49.24695383878963,40-49,361.0,4.0,7.0,3.012854609929078,2797.8974495381176,0.06625179889487529,0.058704453441295545,0.14137931,0,110,1.0169083021737174E-4,63,3.2460506E-4,3.3102534E-4,39.0,11.0,28.0,11,28,39,3
119453781,ESG_Solutions,193.0,255.0,173.0,7.0,0.0,31.61985718963794,30-39,454.0,2.0,8.0,3.8967198581560285,0.0,0.008084885790425359,0.16666666666666666,1.0,0,110,6.257457047376092E-5,443,8.1151265E-5,8.2756334E-5,3.0,2.0,1.0,2,1,3,4
21510079,8skylark,3812.0,406.0,857.0,9.0,68.0,43.631169800351536,40-49,641.0,7.0,7.0,3.4906914893617023,51.29722079764634,0.009826168307189936,0.0,0.0,0,110,8.359029679121716E-5,443,1.0820169E-4,1.1034178E-4,7.0,3.0,4.0,3,4,7,4
73592681,themaxstern,5145.0,464.0,693.0,7.0,391.0,62.6969469372642,60-69,689.0,6.0,7.0,3.268617021276596,4210.689462411983,0.08914161455012933,0.05776515151515151,0.15,0,110,2.019993761598332E-4,463,5.410084E-4,5.517089E-4,33.0,19.0,14.0,19,14,33,3
1275672991,MelanieMalb,7.0,5.0,12.0,0.0,0.0,28.452903113249505,20-29,412.0,3.0,3.0,1.7777777777777777,6.166666666666666,0.001711986293778466,0.125,0.65,73,248,1.4459035318181178E-4,422,1.352521E-4,1.3792723E-4,9.0,4.0,5.0,4,5,9,8
42652292,MRALBERTA99,331.0,440.0,1249.0,15.0,16.0,34.080080638475096,30-39,478.0,3.0,8.0,3.640957446808511,2.9925236443919294,0.015384902327129133,0.21428571428571427,0.46666667,0,110,5.3055346944817696E-5,63,5.4100845E-5,5.517089E-5,7.0,1.0,6.0,1,6,7,4
306360991,YourMomBot,224334.0,13976.0,14336.0,138.0,7.0,66.29636991816228,60-69,857.0,11.0,7.0,3.61790780141844,0.0,0.012169215745156255,0.0,0.0,0,110,6.46778709310878E-5,443,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,4
159845237,wypbell,121.0,61.0,201.0,0.0,0.0,18.820342939179213,10-19,401.0,3.0,9.0,4.708333333333333,15.89058869909751,3.612337267859453E-4,0.0,0.0,0,110,7.547725868533808E-5,29,5.4100845E-5,5.517089E-5,3.0,1.0,2.0,1,2,3,4
55142273,jaywattsiii,15089.0,1304.0,2001.0,13.0,107.0,63.20034673232783,60-69,744.0,8.0,7.0,3.420656028368794,8982.280207075935,0.054067952660778164,0.018115942028985508,0.039215688,0,110,3.108266052846334E-4,443,3.5165547E-4,3.586108E-4,24.0,12.0,12.0,12,12,24,3
627055000,DianeOrihel,559.0,228.0,383.0,7.0,15.0,53.46488489539815,50-59,690.0,5.0,7.0,3.231382978723404,27511.605003992907,0.09312263476037264,0.02480562754535357,0.11406423,0,110,4.1395947049953623E-4,443,0.0010820169,0.0010758324,74.0,39.0,35.0,39,35,74,3
510831727,nolansnolan,113.0,16.0,184.0,0.0,16.0,12.620971302142195,10-19,115.0,4.0,8.0,3.8816489361702127,0.7353893328760945,0.04919218469917966,0.16666666666666666,0.6666667,0,110,5.615523397694327E-5,63,8.1151265E-5,8.2756334E-5,4.0,2.0,2.0,2,2,4,4
128028442,dohRG,19422.0,946.0,1091.0,52.0,12.0,48.93368255113826,40-49,759.0,8.0,7.0,3.452127659574468,1045.6716477831033,0.014260606279177907,0.022727272727272728,0.08928572,0,110,1.0485193595333791E-4,443,1.352521E-4,1.3792723E-4,12.0,4.0,8.0,4,8,12,3
279623396,moeyd64,2997.0,157.0,474.0,1.0,42.0,39.97333691145485,30-39,595.0,7.0,6.0,2.962322695035461,12311.708496716352,0.09550591614817659,0.0203921568627451,0.06912879,0,110,2.44363933302269E-4,443,7.303614E-4,7.4480707E-4,51.0,26.0,25.0,26,25,51,3
185109209,RaggedVixen,5937.0,170.0,133.0,7.0,264.0,41.845283564101784,40-49,576.0,6.0,0.0,0.0,0.0,0.005486607029915989,0.0,0.45,0,33,5.6852804234300206E-5,443,5.4100845E-5,0.0,1.0,1.0,0.0,1,0,1,3
70445552,BigShoey,5935.0,358.0,126.0,13.0,76.0,32.0401202994816,30-39,715.0,7.0,7.0,3.409131205673759,545.8588302813224,0.15618726538430383,0.13043478260869565,0.36549708,0,110,1.14168454581681E-4,63,4.0575632E-4,4.137817E-4,24.0,14.0,10.0,14,10,24,3
29816478,BRinYEG,9239.0,1542.0,1113.0,58.0,12.0,53.819093174600894,50-59,757.0,7.0,7.0,3.142730496453901,4890.66302111924,0.26974910925834705,0.07139423076923077,0.1945922,0,110,3.523431336652251E-4,63,0.0010549665,0.0010758324,65.0,38.0,27.0,38,27,65,3
40152815,tibiamyfibula,7107.0,249.0,329.0,6.0,890.0,50.648504778110045,50-59,695.0,7.0,7.0,3.426418439716312,1843.400212603918,0.046547494102638406,0.023715415019762844,0.062091503,0,110,1.278885596485696E-4,443,4.5985717E-4,4.6895258E-4,23.0,16.0,7.0,16,7,23,3
274058279,alexpensato,8185.0,447.0,2000.0,6.0,1972.0,41.00189122332636,40-49,693.0,7.0,6.0,2.9951241134751774,13781.994313790983,0.04758943575114015,0.014184397163120567,0.032539684,0,110,1.9937936632812437E-4,101,3.5165547E-4,3.586108E-4,48.0,12.0,36.0,12,36,48,3
16591952,Jon_Tupper,13966.0,1507.0,634.0,45.0,14.0,61.04200315646415,60-69,763.0,8.0,7.0,3.368794326241135,681.3241444180642,0.19052536193323985,0.10483870967741936,0.307971,0,110,2.4067267847084942E-4,63,6.492101E-4,6.620507E-4,32.0,23.0,9.0,23,9,32,3
158570147,finalproof,2053.0,480.0,621.0,9.0,13.0,58.8295624936563,50-59,606.0,6.0,7.0,3.2606382978723403,403.4065664143027,0.10580704109027576,0.09782608695652174,0.45238096,0,110,1.0753693474067138E-4,63,2.705042E-4,2.7585446E-4,24.0,9.0,15.0,9,15,24,4
177303552,KendallMade,562.0,71.0,23.0,2.0,7.0,29.038576183404786,20-29,477.0,4.0,0.0,0.0,0.0,0.0,0.0,0.16666667,106,253,4.766339181938244E-5,102,0.0,0.0,0.0,0.0,0.0,0,0,0,8
345983663,TabbyLavalamp,2716.0,88.0,243.0,3.0,8.0,41.107492540928085,40-49,627.0,6.0,8.0,3.5815602836879434,39.994642770721285,0.022386906178255707,0.05,0.16666667,0,110,5.599984242825853E-5,63,8.1151265E-5,8.2756334E-5,5.0,2.0,3.0,2,3,5,4
27150189,jrock71,8118.0,318.0,773.0,6.0,146.0,46.8458202430024,40-49,694.0,7.0,7.0,3.4193262411347516,104.18405016599255,0.034379089894879804,0.1,0.46666667,0,110,7.209410808824169E-5,63,1.352521E-4,1.3792723E-4,10.0,4.0,6.0,4,6,10,4
20623400,ItsGodzirra,13683.0,1044.0,904.0,31.0,472.0,53.9094061311153,50-59,758.0,8.0,7.0,3.19104609929078,3990.1557680128817,0.49449419573463466,0.0805934242181235,0.3944193,0,110,2.9076336229298303E-4,63,0.0012713699,0.0012965159,87.0,46.0,41.0,46,41,87,3
242867688,TeamAdam76,13557.0,1113.0,1121.0,19.0,947.0,52.835470373896996,50-59,756.0,8.0,7.0,3.12145390070922,20806.394566808627,0.2974228745958738,0.03903420523138833,0.21858974,0,110,1.9088162450462459E-4,63,9.1971434E-4,9.3790516E-4,71.0,33.0,38.0,33,38,71,3
321099097,Mary_OGrady,3996.0,382.0,293.0,7.0,1.0,51.80865146163696,50-59,692.0,7.0,7.0,3.4809397163120566,9008.011226271628,0.034790499031780504,0.02046783625730994,0.09090909,0,110,1.4263580237381946E-4,63,2.705042E-4,2.7585446E-4,19.0,9.0,10.0,9,10,19,3
1048447759,Tenaciousceeee,39.0,3.0,46.0,0.0,6.0,34.98955093995579,30-39,429.0,4.0,7.0,3.3976063829787235,43.32972513553684,0.023159735049003784,0.06944444444444445,0.1904762,0,110,5.5527909265885355E-5,443,1.0820169E-4,1.1034178E-4,9.0,3.0,6.0,3,6,9,3
20636473,djsaiyan,9160.0,459.0,803.0,9.0,7.0,36.55233044457228,30-39,679.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,107,254,4.766339181938244E-5,103,0.0,0.0,0.0,0.0,0.0,0,0,0,8
80027957,TweetJewels,2664.0,257.0,393.0,16.0,25.0,47.02843001274575,40-49,579.0,6.0,7.0,3.4636524822695036,6760.654012537227,0.023626489540363487,0.023809523809523808,0.09090909,0,110,2.735267895698449E-4,101,3.2460506E-4,3.3102534E-4,21.0,11.0,10.0,11,10,21,4
247404995,michelineless,1438.0,81.0,273.0,7.0,4.0,25.601385586148155,20-29,381.0,6.0,7.0,3.5115248226950353,346.7479445854546,0.015288757398985902,0.017857142857142856,0.1,0,110,7.670308379952542E-5,29,1.352521E-4,1.3792723E-4,8.0,4.0,4.0,4,4,8,3
280269477,mmireault,725.0,294.0,783.0,6.0,7.0,43.04859537282925,40-49,592.0,5.0,8.0,4.157801418439717,2387.637910295614,0.007695638437770466,0.05714285714285714,0.12727273,0,110,1.1899329659839842E-4,101,2.1640338E-4,2.2068356E-4,15.0,7.0,8.0,7,8,15,4
26037015,Koldkanuck,451.0,25.0,82.0,1.0,3.0,34.39402745679281,30-39,504.0,5.0,8.0,3.706117021276596,29.23083693734839,0.030058783994605685,0.05357142857142857,0.13333334,0,110,5.8275567771344066E-5,63,1.352521E-4,1.3792723E-4,8.0,4.0,4.0,4,4,8,3
389475975,FeffTheChef,7733.0,246.0,546.0,3.0,172.0,33.014286270619856,30-39,693.0,7.0,7.0,3.1015070921985815,674.9916319094068,0.08178478925384562,0.05952380952380952,0.23076923,0,110,8.040296892093943E-5,443,2.434538E-4,2.48269E-4,21.0,8.0,13.0,8,13,21,4
202716010,Thee_Ruiner,737.0,152.0,405.0,3.0,16.0,41.71047906233356,40-49,565.0,4.0,7.0,3.537439078422685,0.0,0.0,0.5,0.8333333,0,255,4.766339181938244E-5,63,0.0,2.7585445E-5,3.0,0.0,3.0,0,3,3,4
245030913,jenccrane,3022.0,604.0,1289.0,12.0,8.0,46.320369320820845,40-49,665.0,6.0,7.0,2.913563829787234,20544.184156802647,0.15287568593849651,0.04044750430292599,0.13863637,0,110,5.600712151547358E-4,75,0.0010008656,0.0010206616,84.0,36.0,48.0,36,48,84,2
17934964,KMason_Wpg,4379.0,437.0,1254.0,7.0,35.0,55.707146313648316,50-59,702.0,7.0,7.0,3.1843971631205674,4636.106017245293,0.05241175922644246,0.05846153846153846,0.22058824,0,110,1.1876895587970281E-4,77,3.787059E-4,3.8619625E-4,26.0,13.0,13.0,13,13,26,3
63795844,Shawn_J_Martin,1153.0,77.0,186.0,0.0,42.0,34.796920694241635,30-39,547.0,5.0,8.0,3.56072695035461,480.7930558135874,0.009752627131607843,0.041666666666666664,0.13333334,0,110,7.763138396349287E-5,101,1.352521E-4,1.3792723E-4,9.0,4.0,5.0,4,5,9,3
16580153,BrockWHarrison,7064.0,1748.0,899.0,53.0,3.0,58.85364554725676,50-59,757.0,7.0,7.0,3.224290780141844,6410.943009723102,0.5167557037409609,0.07978977544194936,0.22229326,0,110,6.093218948831536E-4,63,0.0016771262,0.0016827122,92.0,61.0,31.0,61,31,92,3
95539607,ottawa_jen,2222.0,158.0,794.0,3.0,22.0,42.711237174390185,40-49,618.0,6.0,8.0,3.56427304964539,5221.858547995817,0.016086523031721197,0.037549407114624504,0.06725146,0,110,2.843170184997458E-4,101,2.705042E-4,2.7585446E-4,23.0,9.0,14.0,9,14,23,3
273280868,RobinVan,4253.0,380.0,495.0,11.0,20.0,39.06723592103219,30-39,673.0,7.0,7.0,3.417109929078014,1063.902668955084,0.05229696008677444,0.03571428571428571,0.09166667,0,110,1.859412467136589E-4,443,3.5165547E-4,3.586108E-4,21.0,12.0,9.0,12,9,21,4
554800351,al_masani,3595.0,278.0,306.0,6.0,202.0,44.79648431877851,40-49,653.0,7.0,8.0,4.318705673758865,427.1583721686543,0.014458990045590692,0.0,0.0,0,110,9.894094508216776E-5,77,1.8935296E-4,1.9309812E-4,7.0,6.0,1.0,6,1,7,3
341105081,JDanAiken,2912.0,295.0,698.0,8.0,2.0,44.46362329867154,40-49,639.0,6.0,8.0,3.5682624113475176,474.27107762941176,0.08626978972250697,0.09615384615384616,0.31944445,0,110,1.0242504812903435E-4,63,2.434538E-4,2.48269E-4,13.0,8.0,5.0,8,5,13,3
311286748,jaystor,2523.0,174.0,450.0,3.0,3.0,47.69497744633552,40-49,668.0,6.0,7.0,3.69104609929078,797.45684928425,0.053228144287741294,0.04395604395604396,0.11363637,0,110,3.4363396860455467E-4,443,2.9755465E-4,3.034399E-4,14.0,10.0,4.0,10,4,14,3
608283021,cdn_media,1207.0,162.0,245.0,0.0,6.0,44.52105877719443,40-49,645.0,6.0,7.0,2.952127659574468,14829.854183175652,0.13420671195219014,0.02830188679245283,0.06504065,0,110,1.5036441776088722E-4,443,7.0331094E-4,6.8963616E-4,53.0,25.0,28.0,25,28,53,3
96450418,DavidHeap,7133.0,1172.0,904.0,83.0,40.0,51.220787681711315,50-59,730.0,7.0,7.0,3.3315602836879434,8055.745256345858,0.06562940353428226,0.01871657754010695,0.054347824,0,110,1.781397876349106E-4,29,5.951093E-4,6.068798E-4,34.0,21.0,13.0,21,13,34,3
249809370,alicebmcgregor,17658.0,335.0,622.0,5.0,184.0,40.89785475264414,40-49,716.0,8.0,7.0,3.286790780141844,3323.857089922607,0.07917730073848597,0.029233870967741934,0.05698006,0,110,1.789495822822106E-4,443,4.869076E-4,4.96538E-4,32.0,17.0,15.0,17,15,32,3
559997737,UshaSris,2028.0,130.0,190.0,2.0,47.0,47.93355475291706,40-49,655.0,7.0,0.0,0.0,0.0,0.0,0.0,0.75,108,256,4.766339181938244E-5,104,0.0,0.0,0.0,0.0,0.0,0,0,0,8
1112892476,jeffreyawhiteca,15.0,8.0,14.0,0.0,0.0,12.126571567696864,10-19,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666667,109,257,4.766339181938244E-5,105,0.0,0.0,0.0,0.0,0.0,0,0,0,8
41112530,catmommy23,243.0,5.0,17.0,0.0,0.0,11.734144421427956,10-19,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,110,258,4.766339181938244E-5,106,0.0,0.0,0.0,0.0,0.0,0,0,0,8
240318436,bmyska,6708.0,1502.0,1799.0,21.0,5655.0,53.3725874109653,50-59,751.0,7.0,7.0,2.9308510638297873,27941.48912394917,0.6299682546328933,0.041721854304635764,0.2304934,0,110,4.1387973567384885E-4,63,0.0018664792,0.0019033958,151.0,68.0,83.0,68,83,151,3
75190893,kylecmatthews,14482.0,953.0,1200.0,33.0,74.0,51.93907401338951,50-59,739.0,8.0,7.0,3.450354609929078,7741.983830192949,0.05396311838630851,0.02702702702702703,0.05376344,0,110,1.9497594657999904E-4,101,6.492101E-4,6.620507E-4,37.0,23.0,14.0,23,14,37,2
18592513,Ivan_Avery_Frey,83.0,13.0,19.0,0.0,0.0,12.320789582478554,10-19,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,111,259,4.766339181938244E-5,107,0.0,0.0,0.0,0.0,0.0,0,0,0,8
466603103,Zircorn,1297.0,172.0,441.0,1.0,70.0,32.38206152676277,30-39,400.0,5.0,9.0,4.622507753655294,0.0,0.0,0.0,0.0,0,260,4.766339181938244E-5,443,0.0,2.7585445E-5,1.0,0.0,1.0,0,1,1,4
49707617,CarletonPlace,5621.0,544.0,907.0,11.0,598.0,49.899446914695794,40-49,732.0,7.0,6.0,2.625886524822695,45636.10138234193,0.36221485904479656,0.028819635962493106,0.12509364,0,110,3.5070668243556455E-4,443,0.0018935296,0.0019309812,148.0,69.0,79.0,69,79,148,2
761875566,muslixmuslix,186.0,49.0,181.0,1.0,110.0,22.882407127063786,20-29,349.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,112,261,4.766339181938244E-5,108,0.0,0.0,0.0,0.0,0.0,0,0,0,8
22202422,grenouf,10517.0,1026.0,1215.0,30.0,66.0,54.619689505388976,50-59,758.0,7.0,6.0,2.75,46516.07051035712,0.2673704517065603,0.011647083075654504,0.05136612,0,110,2.810861816992272E-4,443,0.0012443194,0.0012413451,99.0,45.0,54.0,45,54,99,3
619105419,CindyTurner12,15.0,5.0,19.0,0.0,0.0,16.620224301557506,10-19,6.0,1.0,0.0,0.0,0.0,2.515199715885772E-4,0.0,0.0,113,262,5.405958222211837E-5,203,5.4100845E-5,0.0,1.0,1.0,0.0,1,0,1,8
44777956,heatherkel,82.0,48.0,71.0,7.0,4.0,24.12523697309544,20-29,203.0,2.0,7.0,3.841755319148936,29.695963442828113,0.029653137880477597,0.15555555555555556,0.54761904,0,110,8.73919075608123E-5,29,2.1640338E-4,2.2068356E-4,10.0,7.0,3.0,7,3,10,3
911582797,CrossingTheT,649.0,184.0,687.0,0.0,41.0,30.1834021039422,30-39,473.0,5.0,6.0,3.268617021276596,2072.677608569366,0.019263196493115774,0.01282051282051282,0.04761905,0,110,7.356292105144014E-5,443,1.8935296E-4,1.9309812E-4,13.0,6.0,7.0,6,7,13,4
275295586,wwwwwayne,135.0,6.0,22.0,0.0,2.0,11.883338298213744,10-19,66.0,2.0,0.0,0.0,0.0,6.305986234650951E-4,0.0,0.35,0,103,5.4343165623959634E-5,77,5.4100845E-5,0.0,1.0,1.0,0.0,1,0,1,5
435094631,Justmax360,185.0,4.0,26.0,0.0,0.0,11.55768551829376,10-19,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,114,263,4.766339181938244E-5,109,0.0,0.0,0.0,0.0,0.0,0,0,0,8
16276647,HermanThind,4884.0,459.0,1192.0,6.0,114.0,46.140768487495684,40-49,609.0,7.0,7.0,2.7367021276595747,29258.976381728207,0.20970238309289765,0.028289473684210528,0.10087045,0,110,3.771687877925252E-4,443,0.0010008656,0.0010206616,96.0,36.0,60.0,36,60,96,3
12562482,simplysanj,3274.0,76.0,76.0,0.0,28.0,22.403964923836035,20-29,534.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,115,264,4.766339181938244E-5,110,0.0,0.0,0.0,0.0,0.0,0,0,0,8
855136358,TeamJPJT,2662.0,1383.0,611.0,16.0,0.0,55.86979214566295,50-59,708.0,6.0,7.0,3.0664893617021276,32585.694822896334,0.2150751122428367,0.030458671763019588,0.081987575,0,110,6.387415101247769E-4,75,0.0018123783,0.0017102977,92.0,66.0,26.0,66,26,92,3
1201618008,mrempey,118.0,11.0,65.0,0.0,42.0,23.85451208834715,20-29,196.0,4.0,0.0,0.0,0.0,0.0,0.0,0.54761904,116,265,4.766339181938244E-5,111,0.0,0.0,0.0,0.0,0.0,0,0,0,8
411188145,mediaspotme,302.0,198.0,438.0,13.0,1.0,50.43481893699998,50-59,592.0,5.0,8.0,3.561613475177305,4903.785546870483,0.035934431321097915,0.011111111111111112,0.023809524,0,110,7.070174069974186E-5,63,1.0820169E-4,1.1034178E-4,10.0,3.0,7.0,3,7,10,3
285796366,jdumes98,368.0,108.0,181.0,1.0,1.0,36.145735691031675,30-39,542.0,4.0,7.0,3.671542553191489,302.104749589695,0.01833763147414107,0.15151515151515152,0.43055555,0,110,6.504252125925483E-5,75,1.8935296E-4,1.9309812E-4,12.0,6.0,6.0,6,6,12,3
44280511,yardiblack,1765.0,168.0,482.0,1.0,3.0,40.341612847349545,40-49,500.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,117,266,4.766339181938244E-5,112,0.0,0.0,0.0,0.0,0.0,0,0,0,8
998331242,abuaysha007,13.0,9.0,52.0,0.0,2.0,13.267785975463148,10-19,59.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,118,267,4.766339181938244E-5,113,0.0,0.0,0.0,0.0,0.0,0,0,0,8
1273242876,dysseri,9.0,9.0,89.0,0.0,0.0,12.228544155873287,10-19,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3611111,119,268,5.696947204984891E-5,114,0.0,0.0,0.0,0.0,0.0,0,0,0,8
940055154,_MarkCameron_,648.0,77.0,259.0,0.0,0.0,28.559357322494,20-29,416.0,5.0,6.0,3.1161347517730498,5056.890768493177,0.040836281852832675,0.035037878787878785,0.12337662,0,110,1.0973112912053638E-4,29,3.5165547E-4,3.586108E-4,33.0,12.0,21.0,12,21,33,3
1247909665,FreezeFeesOn,50.0,11.0,22.0,0.0,3.0,12.899402793452815,10-19,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120,269,4.766339181938244E-5,115,0.0,0.0,0.0,0.0,0.0,0,0,0,8
1149032365,RwkXdc,2132.0,202.0,450.0,0.0,35.0,45.46726255798466,40-49,612.0,6.0,8.0,3.8657509968985377,0.0,0.0,0.3333333333333333,0.5,0,270,4.766339181938244E-5,443,0.0,2.7585445E-5,3.0,0.0,3.0,0,3,3,4
310961831,databassist,2786.0,43.0,40.0,3.0,7.0,41.818454480658595,40-49,626.0,6.0,9.0,5.308510638297872,0.0,3.7098039229309154E-4,0.0,0.5833333,0,110,7.354415757931976E-5,463,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,5
435707754,Mikoshoes17,12771.0,387.0,787.0,4.0,373.0,37.40138511657364,30-39,695.0,8.0,7.0,2.8386524822695036,15116.400037890708,0.17736650789159175,0.03540993241257714,0.114348374,0,110,1.922535340880589E-4,443,8.656135E-4,8.8273425E-4,83.0,31.0,52.0,31,52,83,3
494598289,BurseyScott,298.0,59.0,330.0,0.0,17.0,17.02833516056843,10-19,281.0,4.0,8.0,4.499113475177305,0.0,0.0012089237793219377,0.0,0.2857143,0,110,5.067532749684356E-5,443,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,5
230220287,Coteter,6008.0,217.0,298.0,10.0,1843.0,46.64199312495041,40-49,671.0,7.0,7.0,2.980496453900709,4611.281491352076,0.13929629368175836,0.027925531914893616,0.16333333,0,110,1.593536267812318E-4,443,6.7626056E-4,6.8963616E-4,48.0,24.0,24.0,24,24,48,3
181176786,cyberrat46,81.0,5.0,37.0,0.0,1.0,11.734144421427956,10-19,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,121,271,4.766339181938244E-5,116,0.0,0.0,0.0,0.0,0.0,0,0,0,8
69505975,ctjn,48.0,47.0,95.0,0.0,0.0,16.36087389538244,10-19,232.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,122,272,4.766339181938244E-5,117,0.0,0.0,0.0,0.0,0.0,0,0,0,8
15526230,mujtaba2k8,6530.0,1304.0,1895.0,28.0,46.0,52.935442410775316,50-59,699.0,8.0,8.0,4.413563829787234,455.5479441795306,0.00146447040821028,0.0,0.0,0,110,6.768974481344851E-5,463,8.1151265E-5,8.2756334E-5,5.0,2.0,3.0,2,3,5,4
414250963,XL_TimsCoffee,1520.0,155.0,559.0,0.0,34.0,37.144371442110256,30-39,623.0,6.0,9.0,4.854166666666667,0.09090909090909091,0.0013375112028853212,0.3333333333333333,0.5,0,110,5.0409093606584E-5,288,5.4100845E-5,5.517089E-5,3.0,1.0,2.0,1,2,3,4
1154159796,transitgirljo,22.0,22.0,102.0,0.0,0.0,20.02660484776959,20-29,149.0,2.0,0.0,0.0,0.0,3.2602690994253504E-4,0.0,0.0,0,60,5.1817262732616596E-5,29,5.4100845E-5,0.0,1.0,1.0,0.0,1,0,1,4
193566462,massivhedwound,12865.0,309.0,189.0,8.0,12.0,38.32580465387771,30-39,731.0,8.0,8.0,3.6875,155.05058406470923,0.08490140680803955,0.1341991341991342,0.28947368,0,110,1.1490423638761994E-4,463,4.869076E-4,4.96538E-4,22.0,17.0,5.0,17,5,22,4
287905776,BlaineBadiuk,1019.0,79.0,162.0,0.0,16.0,29.730139100288,20-29,488.0,5.0,0.0,0.0,0.0,0.010728983583515084,0.0,0.0,0,37,8.125376393117074E-5,63,1.0820169E-4,0.0,3.0,3.0,0.0,3,0,3,4
1043296272,anoncdn,2151.0,217.0,325.0,0.0,94.0,50.81925495192017,50-59,668.0,7.0,8.0,3.7606382978723403,3401.2017702795483,0.007055718353675777,0.03571428571428571,0.06666667,0,110,6.795113123239945E-5,443,1.6230253E-4,1.3792723E-4,8.0,5.0,3.0,5,3,8,4
179074921,ShantiAboobaker,16740.0,794.0,729.0,15.0,62.0,40.25208139419621,40-49,750.0,8.0,9.0,5.502659574468085,4955.056563332185,0.002064157767782749,0.16071428571428573,0.4,0,110,2.5404261520010213E-4,154,1.0820169E-4,1.1034178E-4,8.0,3.0,5.0,3,5,8,5
220518078,johnndp,213.0,7.0,30.0,0.0,3.0,17.797475486227796,10-19,317.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,123,273,4.766339181938244E-5,118,0.0,0.0,0.0,0.0,0.0,0,0,0,8
